station_id,status,capacity
31623.0,close,0
31229.0,close,0
31699.0,close,0
31201.0,close,0
31101.0,close,0
31600.0,close,0
31603.0,close,0
31200.0,close,0
31247.0,close,0
31258.0,close,0
31249.0,close,0
31627.0,close,0
31248.0,close,0
31288.0,close,0
31104.0,close,0
31202.0,close,0
31125.0,close,0
31281.0,close,0
31236.0,close,0
31214.0,close,0
31203.0,close,0
31532.0,close,0
31289.0,close,0
31290.0,close,0
31330.0,close,0
31615.0,close,0
31266.0,close,0
31114.0,close,0
31662.0,close,0
31324.0,close,0
31246.0,close,0
31108.0,close,0
31228.0,close,0
31107.0,close,0
31119.0,close,0
31124.0,close,0
31102.0,close,0
31116.0,close,0
31225.0,close,0
31609.0,close,0
31628.0,close,0
31646.0,close,0
31295.0,close,0
31278.0,close,0
31212.0,close,0
31213.0,close,0
31128.0,close,0
31653.0,close,0
31296.0,close,0
31241.0,close,0
31312.0,close,0
31641.0,close,0
31257.0,close,0
31243.0,close,0
31311.0,close,0
31327.0,close,0
31134.0,close,0
31117.0,close,0
31280.0,close,0
31321.0,close,0
31506.0,close,0
31205.0,close,0
31655.0,close,0
31237.0,close,0
31132.0,close,0
31611.0,close,0
30201.0,close,0
31265.0,close,0
31336.0,close,0
31299.0,close,0
31245.0,close,0
31285.0,close,0
31234.0,close,0
31271.0,close,0
31230.0,close,0
31533.0,close,0
31616.0,close,0
31223.0,close,0
31232.0,close,0
31828.0,close,0
31619.0,close,0
31277.0,close,0
31282.0,close,0
31240.0,close,0
31275.0,close,0
31286.0,close,0
31233.0,close,0
31113.0,close,0
31610.0,close,0
31639.0,close,0
31273.0,close,0
31505.0,close,0
31602.0,close,0
31251.0,close,0
31126.0,close,0
31531.0,close,0
31272.0,close,0
31215.0,close,0
31666.0,close,0
31129.0,close,0
31135.0,close,0
31269.0,close,0
31121.0,close,0
31221.0,close,0
31120.0,close,0
31536.0,close,0
31503.0,close,0
31651.0,close,0
31604.0,close,0
31618.0,close,0
31222.0,close,0
31624.0,close,0
31210.0,close,0
31267.0,close,0
31219.0,close,0
31291.0,close,0
30200.0,close,0
31643.0,close,0
31419.0,close,0
31612.0,close,0
31328.0,close,0
31401.0,close,0
31218.0,close,0
31631.0,close,0
31323.0,close,0
31263.0,close,0
31325.0,close,0
31064.0,close,0
31625.0,close,0
31133.0,close,0
31209.0,close,0
31122.0,close,0
31519.0,close,0
31298.0,close,0
31332.0,close,0
31131.0,close,0
31231.0,close,0
31118.0,close,0
31238.0,close,0
31650.0,close,0
31264.0,close,0
