station_id,status,capacity
31623.0,keep,162
31229.0,keep,134
31699.0,keep,121
31201.0,keep,117
31101.0,keep,115
31600.0,keep,112
31603.0,keep,105
31200.0,keep,101
31247.0,close,0
31258.0,keep,98
31249.0,keep,96
31627.0,keep,94
31248.0,keep,94
31288.0,keep,92
31104.0,keep,91
31202.0,keep,89
31125.0,keep,86
31281.0,keep,83
31236.0,keep,82
31214.0,keep,81
31203.0,keep,81
31532.0,keep,81
31289.0,keep,80
31290.0,keep,77
31330.0,keep,76
31615.0,keep,76
31266.0,keep,75
31114.0,close,0
31662.0,keep,73
31324.0,keep,72
31246.0,keep,71
31108.0,keep,70
31228.0,keep,69
31107.0,keep,68
31119.0,keep,67
31124.0,keep,67
31102.0,close,0
31116.0,keep,64
31225.0,close,0
31609.0,keep,64
31628.0,keep,64
31646.0,keep,64
31295.0,keep,64
31278.0,keep,63
31212.0,keep,62
31213.0,keep,62
31128.0,keep,62
31653.0,keep,62
31296.0,keep,61
31241.0,keep,60
31312.0,keep,60
31641.0,keep,60
31257.0,keep,60
31243.0,keep,59
31311.0,keep,59
31327.0,keep,59
31134.0,keep,58
31117.0,keep,58
31280.0,keep,57
31321.0,keep,57
31506.0,keep,57
31205.0,keep,56
31655.0,keep,56
31237.0,keep,56
31132.0,keep,56
31611.0,keep,56
30201.0,keep,55
31265.0,keep,55
31336.0,keep,55
31299.0,keep,55
31245.0,keep,54
31285.0,keep,54
31234.0,keep,54
31271.0,keep,53
31230.0,close,0
31533.0,keep,53
31616.0,keep,53
31223.0,keep,53
31232.0,keep,53
31828.0,keep,52
31619.0,keep,52
31277.0,keep,52
31282.0,keep,51
31240.0,keep,51
31275.0,keep,51
31286.0,keep,51
31233.0,keep,50
31113.0,keep,50
31610.0,keep,50
31639.0,keep,50
31273.0,keep,50
31505.0,keep,49
31602.0,close,0
31251.0,keep,48
31126.0,keep,47
31531.0,keep,47
31272.0,keep,47
31215.0,keep,46
31666.0,keep,46
31129.0,keep,46
31135.0,keep,46
31269.0,keep,46
31121.0,keep,46
31221.0,keep,46
31120.0,keep,45
31536.0,keep,45
31503.0,keep,45
31651.0,keep,45
31604.0,keep,45
31618.0,keep,45
31222.0,keep,45
31624.0,keep,45
31210.0,keep,44
31267.0,keep,44
31219.0,keep,43
31291.0,keep,43
30200.0,close,0
31643.0,keep,43
31419.0,keep,43
31612.0,keep,43
31328.0,keep,43
31401.0,keep,43
31218.0,keep,43
31631.0,keep,43
31323.0,keep,42
31263.0,keep,42
31325.0,keep,42
31064.0,keep,42
31625.0,keep,41
31133.0,keep,41
31209.0,keep,41
31122.0,keep,40
31519.0,keep,40
31298.0,keep,40
